episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
172,double_dqn,1,1.572,3.44,18563,cpu,11,101,107.41,0.09218,1.127484
173,double_dqn,1,1.5965,3.58,18563,cpu,7,71,63.67,0.07869,0.080823
174,double_dqn,1,1.6333,3.76,18563,cpu,10,106,95.55,0.05855,0.181087
175,double_dqn,1,1.6573,3.9,18563,cpu,8,69,74.6,0.05,0.906786
176,double_dqn,1,1.6796,4.02,18563,cpu,7,64,64.84,0.05,0.574585
177,double_dqn,1,1.6824,4.02,18563,cpu,1,8,0.54,0.05,0.577498
178,double_dqn,1,1.7116,4.22,18563,cpu,11,84,105.48,0.05,0.167717
179,double_dqn,1,1.7267,4.32,18563,cpu,5,44,43.02,0.05,1.280776
180,double_dqn,1,1.7447,4.38,18563,cpu,7,52,63.56,0.05,0.314294
181,double_dqn,1,1.7583,4.42,18563,cpu,5,39,42.57,0.05,0.364789
182,double_dqn,1,1.7847,4.48,18563,cpu,10,76,94.45,0.05,0.653195
183,double_dqn,1,1.8361,4.86,18563,cpu,20,147,200.74,0.05,0.837659
184,double_dqn,1,1.8756,5.1,18563,cpu,15,113,145.33,0.05,0.8
185,double_dqn,1,1.8954,5.3,18563,cpu,11,57,103.85,0.05,1.086548
186,double_dqn,1,1.9167,5.48,18563,cpu,9,60,84.1,0.05,0.314635
187,double_dqn,1,1.9455,5.64,18563,cpu,10,83,95.68,0.05,0.560721
188,double_dqn,1,1.9655,5.78,18563,cpu,7,57,64.21,0.05,0.292112
189,double_dqn,1,1.9893,5.88,18563,cpu,7,69,64.69,0.05,0.097628
190,double_dqn,1,2.0525,6.22,18563,cpu,19,180,190.0,0.05,1.056059
191,double_dqn,1,2.0653,6.26,18563,cpu,4,37,32.88,0.05,0.788838
192,double_dqn,1,2.101,6.5,18563,cpu,14,102,135.63,0.05,0.904325
193,double_dqn,1,2.1477,6.78,18563,cpu,15,134,149.22,0.05,0.609296
194,double_dqn,1,2.2045,7.16,18563,cpu,19,163,189.47,0.05,0.546541
195,double_dqn,1,2.2169,7.18,18563,cpu,3,36,22.08,0.05,0.546019
196,double_dqn,1,2.244,7.36,18563,cpu,11,78,104.74,0.05,0.905648
197,double_dqn,1,2.2721,7.48,18563,cpu,13,80,125.74,0.05,0.76057
198,double_dqn,1,2.2833,7.54,18563,cpu,5,32,42.14,0.05,0.599302
199,double_dqn,1,2.3055,7.64,18563,cpu,7,64,64.44,0.05,1.087369
200,double_dqn,1,2.3165,7.68,18563,cpu,5,32,42.34,0.05,0.913092
201,double_dqn,1,2.3625,7.94,18563,cpu,16,132,159.15,0.05,0.691953
202,double_dqn,1,2.3867,8.02,18563,cpu,9,70,85.2,0.05,0.224717
203,double_dqn,1,2.3968,8.08,18563,cpu,4,29,31.96,0.05,0.583871
204,double_dqn,1,2.4393,8.34,18563,cpu,15,122,146.94,0.05,0.563337
205,double_dqn,1,2.4988,8.64,18563,cpu,19,171,191.39,0.05,1.105801
206,double_dqn,1,2.5089,8.64,18563,cpu,3,29,20.85,0.05,0.328787
207,double_dqn,1,2.5398,8.82,18563,cpu,10,89,96.42,0.05,0.17668
208,double_dqn,1,2.5437,8.76,18563,cpu,1,11,0.81,0.05,0.390565
209,double_dqn,1,2.5899,8.88,18563,cpu,13,133,128.91,0.05,0.996229
210,double_dqn,1,2.6023,8.88,18563,cpu,1,36,0.66,0.05,0.409158
211,double_dqn,1,2.657,9.16,18563,cpu,18,157,179.82,0.05,0.406298
212,double_dqn,1,2.7235,9.56,18563,cpu,24,190,242.25,0.05,0.78449
213,double_dqn,1,2.7624,9.72,18563,cpu,16,111,156.46,0.05,0.686758
214,double_dqn,1,2.769,9.74,18563,cpu,2,19,11.24,0.05,0.54829
215,double_dqn,1,2.7935,9.66,18563,cpu,12,69,114.44,0.05,0.638861
216,double_dqn,1,2.8279,9.8,18563,cpu,12,98,116.05,0.05,0.220161
217,double_dqn,1,2.8759,9.86,18563,cpu,15,136,149.0,0.05,0.873393
218,double_dqn,1,2.8923,9.84,18563,cpu,6,47,53.4,0.05,0.672508
219,double_dqn,1,2.9101,9.94,18563,cpu,6,51,52.56,0.05,1.011206
220,double_dqn,1,2.9182,9.82,18563,cpu,3,23,21.71,0.05,0.819032
221,double_dqn,1,2.9228,9.64,18563,cpu,1,13,0.79,0.05,0.322933
222,double_dqn,1,2.9259,9.44,18563,cpu,1,9,0.63,0.05,0.974729
223,double_dqn,1,2.9559,9.5,18563,cpu,10,86,95.75,0.05,0.343416
224,double_dqn,1,2.9929,9.56,18563,cpu,13,106,126.28,0.05,0.811601
225,double_dqn,1,3.0361,9.7,18563,cpu,15,124,148.32,0.05,0.611302
226,double_dqn,1,3.0568,9.72,18563,cpu,8,59,74.1,0.05,0.740064
227,double_dqn,1,3.121,10.14,18563,cpu,22,184,220.69,0.05,0.88814
228,double_dqn,1,3.156,10.2,18563,cpu,14,100,136.45,0.05,0.449661
229,double_dqn,1,3.2339,10.62,18563,cpu,26,222,263.95,0.05,0.588126
230,double_dqn,1,3.2384,10.5,18563,cpu,1,13,0.79,0.05,0.455451
231,double_dqn,1,3.2731,10.7,18563,cpu,15,99,146.87,0.05,0.68801
232,double_dqn,1,3.2858,10.6,18563,cpu,5,36,42.5,0.05,0.959385
233,double_dqn,1,3.3091,10.38,18563,cpu,9,67,83.53,0.05,1.662725
234,double_dqn,1,3.3531,10.36,18563,cpu,14,126,134.79,0.05,1.51511
235,double_dqn,1,3.3886,10.46,18563,cpu,16,101,155.96,0.05,0.43516
236,double_dqn,1,3.4197,10.5,18563,cpu,11,89,105.73,0.05,1.438007
237,double_dqn,1,3.4725,10.62,18563,cpu,16,152,156.95,0.05,0.877362
238,double_dqn,1,3.5232,10.86,18563,cpu,19,145,189.25,0.05,0.820422
239,double_dqn,1,3.5731,11.12,18563,cpu,20,143,198.58,0.05,0.444525
240,double_dqn,1,3.5838,10.82,18563,cpu,4,31,32.14,0.05,1.478042
241,double_dqn,1,3.6183,10.96,18563,cpu,11,99,106.23,0.05,1.097395
242,double_dqn,1,3.6437,10.92,18563,cpu,12,73,115.0,0.05,0.436133
243,double_dqn,1,3.6725,10.84,18563,cpu,11,83,104.39,0.05,1.130709
244,double_dqn,1,3.6967,10.62,18563,cpu,8,70,75.09,0.05,1.193805
245,double_dqn,1,3.7662,10.96,18563,cpu,20,200,202.51,0.05,0.912668
246,double_dqn,1,3.799,11.0,18563,cpu,13,94,126.0,0.05,0.731074
247,double_dqn,1,3.8429,11.08,18563,cpu,17,126,166.32,0.05,0.511406
248,double_dqn,1,3.8507,11.06,18563,cpu,4,22,30.93,0.05,0.696946
249,double_dqn,1,3.9172,11.38,18563,cpu,23,189,229.45,0.05,0.753757
250,double_dqn,1,3.9478,11.48,18563,cpu,10,87,96.04,0.05,0.932039
251,double_dqn,1,3.9765,11.36,18563,cpu,10,81,94.7,0.05,1.397349
252,double_dqn,1,4.0121,11.36,18563,cpu,9,101,86.19,0.05,0.509149
253,double_dqn,1,4.0328,11.44,18563,cpu,8,59,72.9,0.05,0.946272
254,double_dqn,1,4.0758,11.48,18563,cpu,17,122,168.36,0.05,0.930015
255,double_dqn,1,4.1084,11.38,18563,cpu,14,92,136.53,0.05,0.864922
256,double_dqn,1,4.1246,11.46,18563,cpu,7,46,62.82,0.05,1.039548
257,double_dqn,1,4.1334,11.3,18563,cpu,2,25,11.78,0.05,0.889104
258,double_dqn,1,4.1664,11.46,18563,cpu,9,95,85.05,0.05,0.647727
259,double_dqn,1,4.19,11.36,18563,cpu,8,67,74.42,0.05,0.579637
260,double_dqn,1,4.2192,11.58,18563,cpu,12,83,116.1,0.05,1.607425
261,double_dqn,1,4.2422,11.42,18563,cpu,10,66,94.75,0.05,0.509159
262,double_dqn,1,4.3005,11.32,18563,cpu,19,167,190.23,0.05,0.797239
263,double_dqn,1,4.312,11.12,18563,cpu,6,33,51.94,0.05,1.309161
264,double_dqn,1,4.3379,11.28,18563,cpu,10,74,94.87,0.05,0.549193
265,double_dqn,1,4.3977,11.42,18563,cpu,19,172,190.88,0.05,1.924999
266,double_dqn,1,4.4637,11.56,18563,cpu,19,189,190.61,0.05,0.562462
267,double_dqn,1,4.4692,11.3,18563,cpu,2,16,10.17,0.05,1.030822
268,double_dqn,1,4.4747,11.22,18563,cpu,2,16,10.97,0.05,0.586777
269,double_dqn,1,4.5541,11.62,18563,cpu,26,227,263.4,0.05,1.443162
270,double_dqn,1,4.5959,11.84,18563,cpu,14,120,138.45,0.05,0.452391
271,double_dqn,1,4.6254,12.04,18563,cpu,11,84,106.08,0.05,0.430749
272,double_dqn,1,4.6469,12.16,18563,cpu,7,61,64.77,0.05,0.789331
273,double_dqn,1,4.6686,12.16,18563,cpu,10,62,94.39,0.05,1.526111
274,double_dqn,1,4.6968,12.12,18563,cpu,11,81,104.61,0.05,0.651415
275,double_dqn,1,4.7051,11.9,18563,cpu,4,24,31.51,0.05,1.156662
276,double_dqn,1,4.7315,11.94,18563,cpu,10,76,95.45,0.05,1.482406
277,double_dqn,1,4.7666,11.8,18563,cpu,15,100,147.16,0.05,0.588599
278,double_dqn,1,4.8187,11.86,18563,cpu,17,148,168.9,0.05,0.37945
279,double_dqn,1,4.8635,11.62,18563,cpu,14,127,138.88,0.05,1.656358
280,double_dqn,1,4.9053,11.94,18563,cpu,17,118,167.0,0.05,1.346944
281,double_dqn,1,4.937,11.88,18563,cpu,12,90,116.33,0.05,1.243106
282,double_dqn,1,4.962,11.96,18563,cpu,9,71,85.09,0.05,0.310412
283,double_dqn,1,4.9921,12.0,18563,cpu,11,86,105.66,0.05,0.616994
284,double_dqn,1,5.0266,11.96,18563,cpu,12,99,116.14,0.05,0.54755
285,double_dqn,1,5.0367,11.68,18563,cpu,2,29,11.34,0.05,0.730712
286,double_dqn,1,5.0807,11.8,18563,cpu,17,125,167.83,0.05,1.355774
287,double_dqn,1,5.1102,11.66,18563,cpu,9,84,85.26,0.05,0.64895
288,double_dqn,1,5.1206,11.4,18563,cpu,6,29,51.78,0.05,0.602914
289,double_dqn,1,5.1483,11.18,18563,cpu,9,79,83.61,0.05,0.905991
290,double_dqn,1,5.1913,11.36,18563,cpu,13,121,127.03,0.05,0.721948
291,double_dqn,1,5.2027,11.26,18563,cpu,6,32,52.05,0.05,1.44449
292,double_dqn,1,5.2629,11.42,18563,cpu,20,170,201.41,0.05,0.793803
293,double_dqn,1,5.3316,11.7,18563,cpu,25,194,253.32,0.05,0.996233
294,double_dqn,1,5.35,11.64,18563,cpu,5,53,43.83,0.05,0.881549
295,double_dqn,1,5.3826,11.44,18563,cpu,10,93,95.58,0.05,0.084246
296,double_dqn,1,5.4148,11.38,18563,cpu,10,92,95.49,0.05,1.318651
297,double_dqn,1,5.4672,11.5,18563,cpu,23,150,230.54,0.05,1.239051
298,double_dqn,1,5.4697,11.44,18563,cpu,1,7,0.45,0.05,1.39345
299,double_dqn,1,5.4854,11.1,18563,cpu,6,45,52.22,0.05,1.023518
300,double_dqn,1,5.5184,11.18,18563,cpu,14,94,136.91,0.05,1.564247
301,double_dqn,1,5.5659,11.28,18563,cpu,15,136,149.4,0.05,0.720689
302,double_dqn,1,5.5881,11.28,18563,cpu,9,63,84.77,0.05,0.989508
303,double_dqn,1,5.6219,11.4,18563,cpu,14,96,136.69,0.05,0.55366
304,double_dqn,1,5.6725,11.42,18563,cpu,18,144,179.05,0.05,0.619356
305,double_dqn,1,5.6957,11.32,18563,cpu,9,66,84.44,0.05,0.871585
306,double_dqn,1,5.724,11.42,18563,cpu,12,80,114.83,0.05,1.030446
307,double_dqn,1,5.7778,11.68,18563,cpu,15,153,149.53,0.05,1.192761
