episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
290,dueling_dqn,1,8.5172,9.54,35204,cpu,9,78,84.92,0.05,0.094858
291,dueling_dqn,1,8.5882,9.84,35204,cpu,16,130,157.37,0.05,1.499086
292,dueling_dqn,1,8.6319,9.86,35204,cpu,9,80,85.7,0.05,1.165817
293,dueling_dqn,1,8.6956,9.78,35204,cpu,14,116,138.49,0.05,0.735317
294,dueling_dqn,1,8.7528,9.9,35204,cpu,12,103,117.5,0.05,0.241029
295,dueling_dqn,1,8.8637,10.28,35204,cpu,20,202,200.49,0.05,1.40948
296,dueling_dqn,1,8.8903,10.02,35204,cpu,5,48,43.38,0.05,1.145217
297,dueling_dqn,1,9.0282,10.5,35204,cpu,29,250,296.0,0.05,0.721816
298,dueling_dqn,1,9.1055,10.7,35204,cpu,17,140,169.58,0.05,0.218532
299,dueling_dqn,1,9.216,10.86,35204,cpu,21,201,211.31,0.05,0.153693
300,dueling_dqn,1,9.2945,10.84,35204,cpu,17,142,168.96,0.05,1.359788
301,dueling_dqn,1,9.3991,11.22,35204,cpu,22,189,220.74,0.05,0.563544
302,dueling_dqn,1,9.4109,11.18,35204,cpu,4,22,31.53,0.05,0.089664
