episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
270,dqn,1,4.5973,10.72,18563,cpu,3,41,23.33,0.05,1.273498
271,dqn,1,4.6293,10.4,18563,cpu,11,84,106.08,0.05,0.777655
272,dqn,1,4.6427,10.2,18563,cpu,3,36,21.88,0.05,0.591545
273,dqn,1,4.6895,10.12,18563,cpu,14,123,137.72,0.05,1.37044
274,dqn,1,4.7402,10.3,18563,cpu,17,134,168.44,0.05,0.661157
275,dqn,1,4.7482,9.98,18563,cpu,3,20,21.44,0.05,0.661277
276,dqn,1,4.754,9.72,18563,cpu,2,15,11.08,0.05,0.398181
277,dqn,1,4.7774,9.86,18563,cpu,10,59,93.72,0.05,0.223974
278,dqn,1,4.8055,9.64,18563,cpu,10,74,95.07,0.05,1.049692
279,dqn,1,4.8125,9.48,18563,cpu,2,18,11.35,0.05,1.071928
280,dqn,1,4.817,9.38,18563,cpu,1,12,0.5,0.05,1.000671
281,dqn,1,4.826,9.46,18563,cpu,4,24,31.71,0.05,0.524372
282,dqn,1,4.8656,9.2,18563,cpu,13,105,125.99,0.05,0.385474
283,dqn,1,4.8902,9.14,18563,cpu,8,66,73.13,0.05,0.765313
284,dqn,1,4.9181,8.94,18563,cpu,10,74,95.27,0.05,0.484814
285,dqn,1,4.9684,9.14,18563,cpu,18,133,179.06,0.05,1.249305
286,dqn,1,5.0135,9.4,18563,cpu,16,117,157.8,0.05,1.267812
287,dqn,1,5.0517,9.42,18563,cpu,13,100,126.14,0.05,0.68715
288,dqn,1,5.0582,9.24,18563,cpu,4,17,30.88,0.05,0.928016
289,dqn,1,5.0769,9.04,18563,cpu,6,49,53.18,0.05,0.473042
290,dqn,1,5.1025,9.04,18563,cpu,9,67,85.13,0.05,1.206545
291,dqn,1,5.1072,9.04,18563,cpu,2,12,10.81,0.05,2.016949
292,dqn,1,5.1286,8.84,18563,cpu,6,56,54.21,0.05,0.966357
293,dqn,1,5.1631,8.98,18563,cpu,10,90,96.11,0.05,0.246603
294,dqn,1,5.2088,9.12,18563,cpu,13,121,128.03,0.05,1.221147
295,dqn,1,5.2611,9.3,18563,cpu,19,138,189.22,0.05,1.322042
296,dqn,1,5.278,9.3,18563,cpu,5,44,43.42,0.05,0.669951
297,dqn,1,5.3576,9.56,18563,cpu,25,210,252.96,0.05,1.225118
298,dqn,1,5.4021,9.48,18563,cpu,13,118,127.36,0.05,1.448268
299,dqn,1,5.4588,9.54,18563,cpu,16,150,158.77,0.05,1.019206
300,dqn,1,5.4696,9.44,18563,cpu,3,29,22.05,0.05,0.971737
301,dqn,1,5.5103,9.4,18563,cpu,13,107,126.57,0.05,0.764003
302,dqn,1,5.5533,9.18,18563,cpu,12,114,115.89,0.05,0.488246
303,dqn,1,5.5885,9.18,18563,cpu,11,93,104.49,0.05,0.607843
304,dqn,1,5.6265,9.04,18563,cpu,12,100,116.43,0.05,0.711731
305,dqn,1,5.6404,8.98,18563,cpu,7,37,62.21,0.05,1.042253
306,dqn,1,5.6436,8.92,18563,cpu,1,8,0.54,0.05,0.978059
307,dqn,1,5.6935,9.2,18563,cpu,17,131,169.97,0.05,1.048826
308,dqn,1,5.733,9.24,18563,cpu,12,104,116.79,0.05,0.993368
309,dqn,1,5.7836,9.44,18563,cpu,15,133,150.13,0.05,0.565202
310,dqn,1,5.7869,9.26,18563,cpu,1,9,0.23,0.05,1.887674
311,dqn,1,5.8728,9.56,18563,cpu,24,228,245.07,0.05,1.064776
312,dqn,1,5.9043,9.48,18563,cpu,11,83,105.79,0.05,0.593979
313,dqn,1,5.9344,9.46,18563,cpu,8,80,75.59,0.05,0.450923
314,dqn,1,5.9458,9.36,18563,cpu,3,30,22.34,0.05,1.394488
315,dqn,1,5.9704,9.52,18563,cpu,8,65,74.44,0.05,0.809046
316,dqn,1,6.0239,9.68,18563,cpu,18,141,178.38,0.05,0.590741
317,dqn,1,6.1079,9.9,18563,cpu,21,222,213.6,0.05,1.431729
318,dqn,1,6.1398,10.06,18563,cpu,10,83,95.28,0.05,1.760808
319,dqn,1,6.1701,10.1,18563,cpu,12,78,114.45,0.05,1.341254
320,dqn,1,6.211,10.34,18563,cpu,15,107,148.19,0.05,0.443751
321,dqn,1,6.2913,10.54,18563,cpu,21,211,212.81,0.05,1.139046
322,dqn,1,6.3438,10.76,18563,cpu,14,138,139.87,0.05,1.449901
323,dqn,1,6.4035,10.82,18563,cpu,17,156,167.82,0.05,0.939661
324,dqn,1,6.4641,10.92,18563,cpu,22,159,220.84,0.05,1.382875
325,dqn,1,6.4936,11.08,18563,cpu,11,77,105.65,0.05,1.272588
326,dqn,1,6.5567,11.5,18563,cpu,23,166,232.18,0.05,0.63237
327,dqn,1,6.5916,11.54,18563,cpu,12,91,116.22,0.05,1.041037
328,dqn,1,6.655,11.66,18563,cpu,16,166,160.41,0.05,0.626141
329,dqn,1,6.7095,12.04,18563,cpu,21,143,209.09,0.05,0.490531
